reconstruction_error,anomaly
100.5223864,0
78.32517779,0
99.04997365,0
125.6972493,0
117.4889518,0
134.4702391,0
92.80781276,0
133.7963423,0
118.3350002,0
120.4970389,0
115.8558498,0
102.5106815,0
95.71490349,0
119.2256025,0
155.3445095,0
104.477488,0
122.8168054,0
95.88432468,0
95.11011878,0
106.6513875,0
150.0198182,0
120.062854,0
93.3967445,0
131.3177344,0
141.7685816,0
139.7365014,0
94.50128539,0
101.0140647,0
144.2876152,0
112.9537986,0
98.51963273,0
168.9805048,0
131.5538333,0
91.71680752,0
75.25956323,0
107.8008335,0
121.2335537,0
154.3725572,0
141.3271479,0
130.353659,0
100.7629099,0
130.3066535,0
102.0896037,0
100.8979489,0
132.4710302,0
95.5934999,0
89.80980124,0
120.9671916,0
128.7644478,0
104.9398596,0
134.3780511,0
100.0378316,0
95.088525,0
91.4440303,0
94.35957931,0
106.9289929,0
114.9840446,0
103.192817,0
95.43925056,0
80.79610499,0
150.6270926,0
151.6830818,0
90.64369637,0
132.0570156,0
81.80346393,0
119.4197595,0
124.5853042,0
112.5359804,0
123.0307897,0
106.7527266,0
205.3218682,1
132.9971805,0
131.494345,0
187.3822015,0
93.78528486,0
100.5193392,0
144.6721362,0
115.0515394,0
104.2586621,0
94.28316928,0
141.1859102,0
131.8556547,0
134.6321935,0
113.6880399,0
162.1290326,0
141.3181184,0
141.6588405,0
131.4736504,0
84.03619489,0
106.1167798,0
90.88096222,0
114.3065636,0
142.2424574,0
135.5669656,0
126.4828705,0
136.2201163,0
110.295448,0
150.2488331,0
120.7132556,0
102.3732289,0
106.9126826,0
106.6729876,0
135.6268606,0
161.6336358,0
108.2257618,0
119.7006438,0
133.727155,0
154.5828342,0
110.6459106,0
118.7213591,0
162.1109685,0
118.647498,0
100.7917858,0
103.0070473,0
103.8186065,0
112.7551596,0
173.5113315,0
114.8745548,0
113.1250734,0
111.9016049,0
111.083033,0
177.8801601,0
161.9412857,0
158.3420694,0
121.6280327,0
120.0583817,0
88.39832165,0
147.0389406,0
118.7029315,0
157.9781905,0
110.5788667,0
99.98473445,0
81.41807531,0
115.9147323,0
152.0100885,0
116.200639,0
112.0765423,0
122.2762097,0
127.2546852,0
120.1586431,0
134.2374795,0
151.0801589,0
159.0532017,0
141.8457454,0
108.9440993,0
95.76553378,0
101.2150952,0
147.8637401,0
150.7342072,0
109.0465985,0
151.7896517,0
108.8614774,0
145.5390012,0
138.2153425,0
118.3313104,0
110.2240882,0
140.6959661,0
112.835834,0
125.3590587,0
82.3526622,0
160.3444067,0
114.0076072,0
110.8913016,0
118.3856414,0
129.7459324,0
134.1443801,0
131.9132115,0
144.2067969,0
101.7409502,0
128.0759216,0
92.69254042,0
139.6581676,0
120.5877511,0
120.9498909,0
114.3996564,0
136.7539563,0
124.4160062,0
155.0067267,0
105.8874718,0
101.3220331,0
126.6616673,0
129.7011784,0
152.2076972,0
134.2063203,0
120.6445554,0
102.2304815,0
124.2896351,0
103.566971,0
130.63752,0
148.8495301,0
78.43175195,0
90.48572699,0
153.813942,0
124.8943712,0
105.4090274,0
101.5965223,0
94.85493599,0
152.0595853,0
150.0164396,0
151.9936533,0
150.9129064,0
92.43576532,0
80.88841402,0
128.378892,0
92.57093102,0
162.4960556,0
91.06303451,0
128.9905828,0
106.7514669,0
149.2209819,0
115.9623325,0
110.4162789,0
127.1619269,0
88.48639436,0
78.9885828,0
108.4646682,0
126.8022234,0
152.1786358,0
174.3834497,0
95.34544172,0
123.142725,0
113.7990381,0
104.6339133,0
126.8824897,0
137.7573402,0
118.8858658,0
121.583815,0
127.408566,0
98.18476406,0
152.5148062,0
104.8224523,0
120.8423141,0
139.7616122,0
113.2612264,0
81.78535367,0
120.3907992,0
130.96183,0
158.6259291,0
105.6892186,0
130.555676,0
95.16331054,0
121.5020689,0
101.4647866,0
84.62563176,0
92.55103195,0
87.05334601,0
114.916042,0
104.2899404,0
109.524867,0
136.6832159,0
93.81464046,0
102.7190086,0
105.3538193,0
128.5449588,0
108.1013154,0
99.10681183,0
140.6627237,0
137.8669711,0
96.87882134,0
101.0757106,0
116.3494759,0
131.5090628,0
117.2109382,0
139.256696,0
158.1479882,0
91.80001069,0
113.1410071,0
152.7976173,0
105.4655343,0
107.2161119,0
131.312069,0
135.6874086,0
153.4777902,0
123.1995625,0
91.78912132,0
121.3707574,0
125.3640701,0
163.8544784,0
84.95428862,0
117.7599201,0
116.4466242,0
149.6133047,0
125.978167,0
137.4875171,0
93.85529639,0
122.8591213,0
155.6020029,0
153.4831524,0
134.4155738,0
123.7393721,0
169.9392837,0
80.82102765,0
105.9359002,0
152.5570582,0
132.4177294,0
154.2227349,0
93.14797765,0
122.6312262,0
94.82180675,0
122.4573641,0
112.5868147,0
107.0867099,0
117.0827522,0
157.0927345,0
139.5971227,0
138.0072538,0
143.6083922,0
107.8497017,0
127.1228003,0
116.7040003,0
129.389425,0
118.0887338,0
123.6902538,0
159.4218034,0
97.63529482,0
133.4226051,0
124.8871873,0
151.0070214,0
103.6836423,0
168.5095594,0
116.9373901,0
128.893016,0
147.9224568,0
142.152295,0
119.9285169,0
96.16350166,0
83.27591431,0
139.3219794,0
125.8731515,0
111.735463,0
125.9796305,0
140.9867209,0
117.8604823,0
136.2255633,0
114.7305315,0
152.393286,0
122.881402,0
105.7114471,0
114.8481696,0
119.311151,0
161.2981278,0
100.5962391,0
108.0227753,0
129.5841644,0
126.925022,0
140.6552651,0
100.8524872,0
107.5055748,0
97.57846238,0
127.0988473,0
97.31218438,0
136.1355172,0
141.9832713,0
80.81750413,0
132.7210031,0
152.2485269,0
109.457556,0
107.2501505,0
111.3478365,0
103.8923905,0
124.1355771,0
127.3410719,0
112.0896507,0
99.14957889,0
105.6804156,0
94.02605961,0
123.4854134,0
117.3088163,0
135.5344401,0
96.66841306,0
110.6499021,0
128.4139482,0
126.3915043,0
141.5422715,0
123.5289636,0
136.1496886,0
152.010475,0
123.5523681,0
55.25781582,0
126.749596,0
117.2246118,0
129.8862406,0
135.2202959,0
110.5091254,0
102.804118,0
131.8777273,0
136.5472079,0
95.18623144,0
149.3426142,0
107.7930773,0
118.1311006,0
122.506699,0
133.1096616,0
98.17849364,0
128.9480997,0
80.15799909,0
124.555764,0
104.2623862,0
121.9941111,0
128.1283424,0
104.5283432,0
163.8410995,0
92.92451319,0
85.74270707,0
128.3899195,0
100.3202559,0
120.3513437,0
112.5077058,0
135.0002369,0
136.7220009,0
87.45799334,0
179.999743,0
167.5654158,0
105.5788582,0
119.2877117,0
142.5348882,0
67.67444061,0
151.4797746,0
124.3666413,0
97.37466742,0
151.6505796,0
105.9209212,0
109.8273953,0
108.2390457,0
111.6873727,0
140.4498582,0
134.4832007,0
116.9283322,0
131.2786883,0
131.6524495,0
115.1495719,0
133.2861564,0
96.71887768,0
113.6268823,0
123.8543538,0
78.28982259,0
106.7594655,0
147.6359766,0
98.96308201,0
133.5966304,0
122.1195651,0
134.8026121,0
74.33834089,0
112.976273,0
120.3722212,0
130.3564059,0
107.4264266,0
105.9232328,0
140.5658609,0
166.402448,0
75.27481965,0
117.4463078,0
132.0848538,0
142.0799846,0
110.2269356,0
121.4712532,0
102.4241195,0
123.155016,0
120.4297187,0
101.2354656,0
134.5277651,0
144.7240777,0
105.8513029,0
128.9304003,0
131.9875925,0
162.391204,0
127.8302415,0
140.5657467,0
129.1270565,0
106.6336126,0
95.71558641,0
127.0304818,0
109.3460744,0
150.1900901,0
95.10150701,0
147.051362,0
106.3261438,0
117.92148,0
134.126351,0
132.3968052,0
120.1727238,0
122.7375581,0
125.0044137,0
135.912078,0
134.3564702,0
103.9284196,0
138.1368847,0
120.8343314,0
154.7169698,0
120.3619656,0
114.6744936,0
164.615273,0
90.55628961,0
139.7851785,0
149.8585214,0
99.37344353,0
128.5769414,0
74.20082287,0
82.71697661,0
113.7728263,0
134.4953431,0
98.26371795,0
93.19369598,0
125.4854686,0
139.6514155,0
134.517122,0
104.4866133,0
117.9710874,0
78.66080217,0
112.1976543,0
170.2533876,0
153.6528415,0
116.4472871,0
112.7331409,0
119.3729273,0
119.1412237,0
143.0256558,0
127.892144,0
146.3213221,0
125.7983315,0
127.9077777,0
93.24162433,0
100.3332482,0
117.0726244,0
101.8133151,0
146.7642595,0
94.52400422,0
142.0744513,0
122.4558096,0
130.434987,0
107.1329806,0
154.416626,0
112.5154986,0
131.5195795,0
90.01628925,0
132.1346284,0
135.8987573,0
117.2997397,0
140.1319792,0
169.7398175,0
101.3216655,0
97.62440685,0
135.018515,0
99.65105737,0
89.95531604,0
139.8812504,0
147.726835,0
128.9851811,0
117.775827,0
132.2997941,0
124.8040968,0
127.2195119,0
145.6928663,0
108.9683425,0
162.1940632,0
114.6506561,0
114.1493446,0
137.6380852,0
113.4903443,0
139.4465629,0
96.61017899,0
134.3890474,0
98.62927017,0
99.2258615,0
88.47065057,0
144.8678089,0
146.1890134,0
122.0034305,0
134.9553972,0
167.4126204,0
87.31950205,0
88.06864417,0
137.6655604,0
124.2823249,0
104.008913,0
141.2173838,0
118.9230565,0
151.8864609,0
132.7179861,0
104.1383968,0
105.5161694,0
98.90483973,0
126.8542561,0
104.4626861,0
119.9164635,0
75.59418703,0
105.4761328,0
178.1270004,0
153.3074777,0
129.5868129,0
139.2893757,0
104.3047672,0
108.8047993,0
106.5315416,0
111.5918015,0
128.7184849,0
134.3694876,0
112.312808,0
109.1059645,0
103.7838299,0
123.0878648,0
130.2215082,0
126.276701,0
139.71311,0
97.63289231,0
58.97703083,0
144.1711388,0
135.5638471,0
119.1321816,0
93.20572055,0
92.93422479,0
131.0753068,0
132.9267039,0
118.5401499,0
127.8381996,0
104.2517106,0
115.7409905,0
120.3965768,0
126.4890338,0
89.95912708,0
136.6011803,0
110.923375,0
85.52678316,0
99.09530076,0
119.6659868,0
103.8639913,0
98.31870137,0
115.2640783,0
79.10243427,0
158.514465,0
109.1229522,0
124.2696834,0
125.6131414,0
146.8287868,0
101.9980427,0
138.5245473,0
114.27445,0
127.6312992,0
108.8537727,0
137.142979,0
81.08765305,0
123.2211978,0
131.3445002,0
113.937151,0
156.9829321,0
110.9826547,0
126.6902145,0
128.4826768,0
87.63313789,0
134.333529,0
112.360006,0
129.5629343,0
105.6019414,0
124.8670854,0
111.3077167,0
120.4478761,0
122.6285087,0
173.6988135,0
125.3865657,0
104.4718168,0
118.2066743,0
98.42010185,0
116.3989663,0
116.0271112,0
109.7546058,0
106.820689,0
122.4691989,0
90.58215853,0
136.9810286,0
104.8553875,0
149.638696,0
140.3538347,0
104.9499341,0
119.0075264,0
148.112946,0
112.9052509,0
150.8297616,0
114.8901612,0
112.3532263,0
129.76575,0
101.1722732,0
96.81647001,0
91.95302922,0
125.4557728,0
133.4594083,0
148.1223038,0
113.7965451,0
107.9888563,0
115.9682651,0
133.2743626,0
127.4070186,0
108.551093,0
147.7721485,0
118.375066,0
79.76091338,0
151.3298532,0
140.5588984,0
128.4244588,0
148.7073894,0
169.7508816,0
110.5876367,0
121.2106109,0
117.2046232,0
158.351519,0
143.4969498,0
117.5972511,0
120.6971049,0
122.9178201,0
125.0342529,0
97.1409806,0
121.9724044,0
178.5566802,0
120.8609391,0
111.8760097,0
126.1551516,0
83.20867116,0
95.98809241,0
106.8931451,0
87.55384356,0
120.957597,0
146.5265038,0
95.12047421,0
88.88318746,0
85.38420733,0
99.50822426,0
133.4154994,0
112.2143307,0
95.64197179,0
101.8709136,0
150.8025386,0
101.7491036,0
130.3019467,0
148.7318739,0
127.2103473,0
134.4942935,0
80.03318972,0
77.20522806,0
142.4061991,0
94.10975446,0
114.0220194,0
88.93952086,0
79.08853866,0
138.1761043,0
91.68319909,0
97.65961212,0
138.0461125,0
154.0883772,0
118.8545027,0
91.73325291,0
122.5508253,0
136.1430874,0
134.2749598,0
113.2006904,0
114.5454638,0
87.82470872,0
103.1249823,0
73.74419153,0
117.0144352,0
112.2824217,0
175.9928846,0
117.8750949,0
147.4025523,0
147.1307237,0
116.3583769,0
151.6995455,0
147.750748,0
129.0621244,0
109.2185269,0
96.01655007,0
182.1194735,0
125.3253416,0
143.2285649,0
116.4323028,0
151.5293285,0
122.2628997,0
105.5451498,0
137.366409,0
124.7998472,0
115.2951032,0
146.4855148,0
112.2256072,0
100.7737142,0
167.8843618,0
93.05728045,0
152.8006937,0
87.51505965,0
159.7461267,0
111.1284539,0
60.62961348,0
104.2105811,0
125.5494554,0
139.9003863,0
114.922541,0
121.2363348,0
121.1149994,0
123.7795909,0
96.09100195,0
85.7142997,0
83.53121409,0
107.0467672,0
97.05305095,0
91.90029023,0
153.1240678,0
94.67996276,0
97.7654874,0
112.6632142,0
84.29697946,0
160.2837973,0
158.0922807,0
147.7275095,0
137.9477941,0
114.0306179,0
95.47179314,0
105.5433643,0
95.4162391,0
113.4442462,0
120.9294648,0
135.7766107,0
136.7271324,0
128.9522841,0
119.0970136,0
134.9598132,0
135.74878,0
89.82344531,0
116.8053321,0
115.2932046,0
127.441731,0
96.25185526,0
143.729287,0
134.2964853,0
99.02373582,0
115.2091691,0
119.6137924,0
107.3410592,0
164.8037184,0
139.5908952,0
116.0636109,0
153.0008044,0
161.4225351,0
101.4951669,0
101.4953884,0
123.3695255,0
99.7650815,0
94.59171905,0
98.19272272,0
95.30541002,0
109.7362772,0
129.3580024,0
152.3948724,0
98.45183326,0
164.4696764,0
147.3415747,0
83.05214933,0
102.2534434,0
93.46933693,0
109.3053421,0
133.0467452,0
148.0864507,0
94.97139945,0
156.8386013,0
122.4293063,0
148.5444958,0
94.65607295,0
139.9136639,0
96.33144009,0
98.62722789,0
130.8187023,0
97.91162553,0
190.5393161,0
173.6562337,0
99.51605801,0
126.6023574,0
133.3420701,0
154.5828421,0
123.5518877,0
115.6667324,0
130.3518901,0
140.570729,0
143.6063069,0
111.6622136,0
86.42491739,0
101.0793965,0
136.9243748,0
147.4794738,0
88.86250967,0
96.1910872,0
116.806511,0
137.2362663,0
71.93927562,0
68.71630192,0
114.1009338,0
120.8549872,0
108.3168911,0
105.1390231,0
110.3473387,0
137.2417328,0
108.2043619,0
116.946713,0
116.7272762,0
94.76421421,0
163.9638497,0
124.4476741,0
107.2002629,0
103.2876601,0
169.2519171,0
105.7261705,0
140.2617373,0
112.1144803,0
107.9872587,0
107.2503322,0
119.9829879,0
113.6777547,0
94.84729499,0
110.7393992,0
115.216581,0
124.266961,0
100.8405773,0
162.8274469,0
172.3254835,0
123.620043,0
140.9156215,0
167.0581764,0
111.1096139,0
129.1551195,0
171.307091,0
121.4672635,0
138.1490171,0
97.99216762,0
143.4056228,0
95.35787496,0
106.4420596,0
132.2900125,0
144.5477439,0
188.20631,0
94.72911506,0
136.3917812,0
131.7473773,0
97.76074991,0
98.68059234,0
168.0632568,0
133.3031584,0
98.49179256,0
80.07323736,0
151.0948913,0
117.0314589,0
128.6321588,0
110.3969346,0
114.5790948,0
112.8877996,0
107.5421464,0
96.3583816,0
104.9259784,0
115.0261605,0
89.47600175,0
