reconstruction_error,anomaly,severity_score,estimated_RUL,health_state
125.40112809014468,0,0.0016566057197501618,0.0,Critical
136.14699371578817,0,0.00229808150263374,0.0,Critical
134.36754115691102,0,0.0021918568611692182,0.0,Critical
125.63098703151094,0,0.0016703271777976033,0.0,Critical
122.49147787208476,0,0.0014829137886791743,0.0,Critical
119.70516538609542,0,0.0013165845188395217,0.0,Critical
136.24398560842818,0,0.0023038714457087896,0.0,Critical
121.18193487101937,0,0.0014047404566189354,0.0,Critical
121.84022750181812,0,0.0014440373169575212,0.0,Critical
121.89536386139248,0,0.001447328688788834,0.0,Critical
114.79776943616923,0,0.0010236369082360164,0.0,Critical
132.40901449395366,0,0.00207494236882522,0.0,Critical
115.44152365587448,0,0.0010620658963190776,0.0,Critical
137.9018137045476,0,0.0024028356997663515,0.0,Critical
122.66791094471102,0,0.0014934459828580598,0.0,Critical
124.69169177344688,0,0.0016142558307310987,0.0,Critical
123.95918401690874,0,0.001570528689245886,0.0,Critical
127.0259078764578,0,0.0017535971508500835,0.0,Critical
129.46016098340073,0,0.0018989101923408188,0.0,Critical
131.93948941612314,0,0.002046914011001159,0.0,Critical
135.43108391531032,0,0.002255345178196587,0.0,Critical
123.31435091936385,0,0.0015320352974162183,0.0,Critical
124.29022739100024,0,0.0015902903645693715,0.0,Critical
133.3001652222676,0,0.0021281397222099752,0.0,Critical
137.12316751271484,0,0.0023563543186570163,0.0,Critical
136.59908331719032,0,0.00232506904752737,0.0,Critical
125.04575902916888,0,0.0016353919195274918,0.0,Critical
139.0243204342174,0,0.0024698438783805243,0.0,Critical
131.44043462857022,0,0.002017122873488388,0.0,Critical
135.2843903847823,0,0.0022465882896761445,0.0,Critical
140.9236117796244,0,0.0025832223110878474,0.0,Critical
129.25868333915167,0,0.0018868829593490179,0.0,Critical
129.04707651119392,0,0.0018742510634779412,0.0,Critical
121.39659631440198,0,0.0014175546981371038,0.0,Critical
147.8577088361321,0,0.0029971540959130125,0.0,Critical
123.645972753897,0,0.0015518315040075979,0.0,Critical
130.88935028121577,0,0.001984225824942528,0.0,Critical
129.32409897960258,0,0.001890787954128679,0.0,Critical
139.0308590236037,0,0.002470234200285865,0.0,Critical
120.1714457083376,0,0.001344419180575821,0.0,Critical
111.97599008010307,0,0.0008551904391830531,0.0,Critical
120.52362274808718,0,0.001365442432695024,0.0,Critical
132.9221131234588,0,0.002105571855227213,0.0,Critical
127.00598008439373,0,0.0017524075588282984,0.0,Critical
115.74721231918856,0,0.0010803140190343004,0.0,Critical
144.36429753745367,0,0.002788614474646355,0.0,Critical
116.33298801486852,0,0.0011152819719262269,0.0,Critical
123.28649091704354,0,0.00153037219111821,0.0,Critical
138.18419930138833,0,0.0024196927430348045,0.0,Critical
122.7062655727962,0,0.001495735567144265,0.0,Critical
140.1583802990749,0,0.00253754172283433,0.0,Critical
122.79215262484313,0,0.0015008626053811744,0.0,Critical
122.94399941179188,0,0.001509927118183555,0.0,Critical
130.75792830328575,0,0.001976380573650758,0.0,Critical
126.16743722032736,0,0.0017023506384323485,0.0,Critical
131.2473854211099,0,0.0020055987770772857,0.0,Critical
136.44398001482378,0,0.002315810136632749,0.0,Critical
144.34615854181277,0,0.0027875316650491735,0.0,Critical
125.23999012650698,0,0.0016469865690016087,0.0,Critical
136.81324150970525,0,0.0023378532474225013,0.0,Critical
147.4662902972113,0,0.002973788317627995,0.0,Critical
127.62112389637824,0,0.0017891286450697917,0.0,Critical
125.55740637728108,0,0.0016659347715065227,0.0,Critical
129.94159256988937,0,0.0019276493106777086,0.0,Critical
122.91066864037673,0,0.001507937433645101,0.0,Critical
111.90656443398603,0,0.0008510460666172126,0.0,Critical
143.9038873848815,0,0.0027611302334174317,0.0,Critical
131.12956396956642,0,0.001998565410896997,0.0,Critical
129.52055239928916,0,0.001902515265411343,0.0,Critical
122.31685467368278,0,0.0014724896351668475,0.0,Critical
129.05222187988014,0,0.0018745582169005877,0.0,Critical
128.08332462642915,0,0.0018167197750436521,0.0,Critical
145.55248954514585,0,0.0028595437440884996,0.0,Critical
126.90567350892418,0,0.001746419745350141,0.0,Critical
122.67979451573756,0,0.001494155374106123,0.0,Critical
130.87519957763774,0,0.001983381096935284,0.0,Critical
137.814013014292,0,0.0023975944266589493,0.0,Critical
123.46713300709791,0,0.0015411556431151187,0.0,Critical
138.7908394848724,0,0.0024559062041170318,0.0,Critical
143.60327839827076,0,0.0027431853426337803,0.0,Critical
125.644835100001,0,0.0016711538399656924,0.0,Critical
133.48359999944316,0,0.002139089884011363,0.0,Critical
136.7104118929111,0,0.002331714820679175,0.0,Critical
138.51805489936626,0,0.0024396222944123957,0.0,Critical
129.13323934636097,0,0.0018793945646224514,0.0,Critical
119.86247181159094,0,0.0013259749454428986,0.0,Critical
150.65469381408388,0,0.003164120461485612,0.0,Critical
118.00590514630817,0,0.0012151469678209,0.0,Critical
134.358315523982,0,0.0021913061358659327,0.0,Critical
137.4729826134148,0,0.002377236574531361,0.0,Critical
127.3911361861651,0,0.001775399500150046,0.0,Critical
129.53070960677616,0,0.0019031216011735441,0.0,Critical
126.80268818023669,0,0.0017402720233660055,0.0,Critical
137.79071734550442,0,0.002396203788817951,0.0,Critical
117.5222331869897,0,0.0011862741101497367,0.0,Critical
154.4423343633242,0,0.003390224134400284,0.0,Critical
138.41019539132702,0,0.00243318360768661,0.0,Critical
135.98181711164605,0,0.0022882212647387804,0.0,Critical
135.66772282280678,0,0.0022694713671640686,0.0,Critical
134.47860434236654,0,0.0021984867918161837,0.0,Critical
143.23300629846713,0,0.0027210819036577083,0.0,Critical
139.26702521277002,0,0.002484332170273929,0.0,Critical
125.97332358632552,0,0.001690763000946676,0.0,Critical
133.89560223790198,0,0.0021636844087962693,0.0,Critical
134.55531489200004,0,0.0022030660376020374,0.0,Critical
138.0793762001242,0,0.0024134353149885017,0.0,Critical
140.72569314899835,0,0.0025714075338562096,0.0,Critical
141.1915209967162,0,0.0025992151850695935,0.0,Critical
123.28485729543718,0,0.0015302746718735645,0.0,Critical
126.72405757400708,0,0.0017355781595632253,0.0,Critical
137.92040873365997,0,0.0024039457323382393,0.0,Critical
138.81217161351097,0,0.0024571796281850134,0.0,Critical
142.41161982081982,0,0.002672049135879427,0.0,Critical
151.77846012420622,0,0.003231203830911307,0.0,Critical
133.0563187361772,0,0.0021135832759433316,0.0,Critical
162.73642198337956,0,0.0038853407247923595,0.0,Critical
137.47702392134454,0,0.002377477820910053,0.0,Critical
143.52144537882657,0,0.0027383003103764983,0.0,Critical
147.52601973467966,0,0.002977353873814533,0.0,Critical
136.1899065325167,0,0.0023006431885570196,0.0,Critical
137.01825465142545,0,0.0023500915323748607,0.0,Critical
148.61921518740365,0,0.003042612312111717,0.0,Critical
157.23819466422577,0,0.0035571233622367165,0.0,Critical
129.02829349250274,0,0.0018731298088448022,0.0,Critical
124.84088845569512,0,0.0016231621452043076,0.0,Critical
125.89867609244054,0,0.0016863069095299087,0.0,Critical
133.16077540533234,0,0.0021198188297793866,0.0,Critical
128.16800784567008,0,0.0018217749503317223,0.0,Critical
129.78547002684232,0,0.0019183295560841012,0.0,Critical
147.510329098771,0,0.002976417219355591,0.0,Critical
126.27311615324304,0,0.0017086591554553619,0.0,Critical
127.82071359491526,0,0.0018010431769078788,0.0,Critical
128.49597110655208,0,0.0018413527579146955,0.0,Critical
125.03377678061136,0,0.0016346766377119632,0.0,Critical
130.1723255485866,0,0.0019414229444921556,0.0,Critical
141.57209039303868,0,0.0026219333224400177,0.0,Critical
125.97735607905923,0,0.0016910037211011473,0.0,Critical
139.26090366844173,0,0.0024839667439251127,0.0,Critical
137.04047080607165,0,0.002351417728485142,0.0,Critical
132.09991641305854,0,0.002056490720504135,0.0,Critical
151.95112189636072,0,0.0032415108968402314,0.0,Critical
148.07736686471858,0,0.0030102666092053734,0.0,Critical
127.7431307521934,0,0.0017964118594777985,0.0,Critical
149.41356268235822,0,0.0030900309844606073,0.0,Critical
144.2225969489635,0,0.0027801556404208577,0.0,Critical
154.06134018925164,0,0.0033674806398693224,0.0,Critical
115.05853178913232,0,0.0010392031492761414,0.0,Critical
126.8530814357934,0,0.0017432802550140128,0.0,Critical
135.79059606211092,0,0.0022768063004420325,0.0,Critical
153.08744301465023,0,0.003309343727098451,0.0,Critical
135.5064434710907,0,0.0022598437762366198,0.0,Critical
136.79466522090357,0,0.0023367443335557867,0.0,Critical
159.6500838552044,0,0.003701101386986938,0.0,Critical
139.73542068851353,0,0.0025122930963611375,0.0,Critical
147.59427092571926,0,0.0029814281371386884,0.0,Critical
143.38628446872886,0,0.0027302318630646983,0.0,Critical
144.62741849871753,0,0.0028043215131018733,0.0,Critical
138.64163668302237,0,0.002446999524333434,0.0,Critical
128.12940084737266,0,0.00181947030077436,0.0,Critical
148.73206143579733,0,0.0030493486829221866,0.0,Critical
132.03922967335248,0,0.0020528680180416457,0.0,Critical
135.30913994854362,0,0.0022480657179581366,0.0,Critical
130.4190178428229,0,0.0019561492716294454,0.0,Critical
145.3894204000617,0,0.0028498093112236983,0.0,Critical
142.45107815221803,0,0.0026744046058719555,0.0,Critical
143.23759769162004,0,0.0027213559874421046,0.0,Critical
138.93601906056634,0,0.002464572716915659,0.0,Critical
138.0274668890501,0,0.0024103365822181286,0.0,Critical
135.10525658917845,0,0.002235894875503751,0.0,Critical
133.6466394867209,0,0.0021488225464497282,0.0,Critical
141.65713005645594,0,0.0026270097757074553,0.0,Critical
139.44193568384136,0,0.0024947734725639255,0.0,Critical
134.89330173482912,0,0.0022232422041540134,0.0,Critical
136.3372876225743,0,0.002309441121028959,0.0,Critical
144.8235739858275,0,0.0028160310392623808,0.0,Critical
139.539871068492,0,0.0025006197375117075,0.0,Critical
161.2159906898869,0,0.00379457838992876,0.0,Critical
141.41227331948173,0,0.0026123930223888557,0.0,Critical
152.29491852373408,0,0.0032620338792020043,0.0,Critical
163.834021880665,0,0.003950862086954559,0.0,Critical
138.04257067947103,0,0.00241123820486281,0.0,Critical
137.74643130232806,0,0.0023935601279713482,0.0,Critical
154.4805308972656,0,0.003392504281236946,0.0,Critical
164.8862328294325,0,0.004013673950198836,0.0,Critical
131.08257465591936,0,0.0019957603779839684,0.0,Critical
137.8089883821509,0,0.002397294480619356,0.0,Critical
150.2705170628766,0,0.003141186982617398,0.0,Critical
140.0494719183705,0,0.002531040423524554,0.0,Critical
156.36339252131413,0,0.0035049019396876254,0.0,Critical
153.7293317852351,0,0.00334766135696463,0.0,Critical
145.01855117632525,0,0.0028276702268603083,0.0,Critical
155.04713549867415,0,0.003426327813275783,0.0,Critical
150.63439462434212,0,0.003162908698833339,0.0,Critical
143.11641558164015,0,0.0027141220063391465,0.0,Critical
133.18603400781248,0,0.0021213266451909087,0.0,Critical
140.9739308251009,0,0.002586226112755901,0.0,Critical
139.0089567832667,0,0.0024689267433292516,0.0,Critical
144.89628365141235,0,0.0028203714517781434,0.0,Critical
143.43125276555705,0,0.0027329162511277654,0.0,Critical
143.13471120577785,0,0.0027152141658938933,0.0,Critical
152.05657451594428,0,0.003247805904060782,0.0,Critical
145.51722178013702,0,0.0028574384304769465,0.0,Critical
147.1050046978221,0,0.0029522213289100555,0.0,Critical
154.14474178263276,0,0.0033724593083425468,0.0,Critical
154.63167092449015,0,0.003401526603929829,0.0,Critical
148.00566762650257,0,0.003005986514276863,0.0,Critical
144.46912621095638,0,0.00279487223532813,0.0,Critical
139.7901838247823,0,0.0025155621885808786,0.0,Critical
145.781613678684,0,0.0028732213376913987,0.0,Critical
134.44988029243405,0,0.0021967721060886735,0.0,Critical
137.05154825169328,0,0.0023520789979770596,0.0,Critical
140.2879542375824,0,0.0025452766551832934,0.0,Critical
156.40359493711043,0,0.0035073018278906944,0.0,Critical
157.33830143105018,0,0.0035630992481129917,0.0,Critical
146.11205764218604,0,0.0028929472311253145,0.0,Critical
143.85787582543165,0,0.0027583835676626175,0.0,Critical
156.26982885789823,0,0.0034993166451818074,0.0,Critical
132.6770525342977,0,0.0020909429329270045,0.0,Critical
146.57784125204617,0,0.002920752241554288,0.0,Critical
142.5361083173091,0,0.002679480492135632,0.0,Critical
156.66577856777383,0,0.0035229529122796257,0.0,Critical
140.26651845551936,0,0.0025439970435112663,0.0,Critical
146.27815757382828,0,0.0029028625871700474,0.0,Critical
144.53924286001794,0,0.0027990578574005488,0.0,Critical
176.08266990257468,0,0.004682046651590262,0.0,Critical
144.75425336018233,0,0.00281189293590665,0.0,Critical
147.8819921454079,0,0.0029986036910755955,0.0,Critical
152.27974701705628,0,0.003261128214226961,0.0,Critical
159.3323173584936,0,0.003682132276507342,0.0,Critical
159.49677366094383,0,0.003691949515903361,0.0,Critical
149.6929219124221,0,0.0031067073683885187,0.0,Critical
139.1076256675005,0,0.0024748167946257323,0.0,Critical
144.9530828236145,0,0.0028237620854157505,0.0,Critical
154.78649304668474,0,0.0034107687297391704,0.0,Critical
151.42099744368707,0,0.0032098650518100234,0.0,Critical
155.9756365154841,0,0.0034817547967702553,0.0,Critical
141.31921682521886,0,0.0026068380034086048,0.0,Critical
169.95565900938917,0,0.004316293975504009,0.0,Critical
155.906539229427,0,0.0034776300256989675,0.0,Critical
142.9110374524646,0,0.002701861933415318,0.0,Critical
138.963287721677,0,0.0024662005230267283,0.0,Critical
147.24709986614826,0,0.0029607037176278598,0.0,Critical
148.81826957013064,0,0.0030544948882060517,0.0,Critical
130.22823094602097,0,0.0019447602241340165,0.0,Critical
151.33793029121233,0,0.0032049063478282345,0.0,Critical
150.83458613662495,0,0.0031748591560177117,0.0,Critical
146.82408351160265,0,0.0029354517038154824,0.0,Critical
151.41165952924817,0,0.0032093076238480637,0.0,Critical
144.2570783919507,0,0.002782214014441688,0.0,Critical
160.43962684717278,0,0.0037482332539334716,0.0,Critical
160.00422710562282,0,0.0037222420122961708,0.0,Critical
158.85567701776856,0,0.0036536791721812597,0.0,Critical
149.7741978148576,0,0.003111559143476787,0.0,Critical
143.2626334962798,0,0.002722850502910073,0.0,Critical
164.9591869762497,0,0.004018028957052122,0.0,Critical
155.22189606417038,0,0.0034367601669338587,0.0,Critical
156.50409303128396,0,0.003513301074101668,0.0,Critical
156.91572280749037,0,0.0035378733647061663,0.0,Critical
146.28658127803675,0,0.0029033654412387797,0.0,Critical
155.780639712743,0,0.0034701144384170265,0.0,Critical
141.02701091471923,0,0.002589394735296853,0.0,Critical
159.51007026036834,0,0.0036927432580571035,0.0,Critical
140.11149559839674,0,0.0025347429348054704,0.0,Critical
144.4342349088064,0,0.0027927893947136823,0.0,Critical
151.2475222692475,0,0.0031995094297306874,0.0,Critical
167.40207180639268,0,0.004163857270331124,0.0,Critical
155.68785636679223,0,0.003464575725059184,0.0,Critical
151.3605044300306,0,0.00320625391384812,0.0,Critical
141.85398121112445,0,0.0026387608298292548,0.0,Critical
164.05763704616655,0,0.00396421082202644,0.0,Critical
153.5181004430814,0,0.0033350518757652528,0.0,Critical
153.87577146485157,0,0.003356403091823386,0.0,Critical
145.9065997502258,0,0.0028806823967521497,0.0,Critical
154.38135181998518,0,0.003386583773903195,0.0,Critical
166.38637177859744,0,0.004103224931048004,0.0,Critical
153.3150984870111,0,0.0033229336487900023,0.0,Critical
156.41849970220764,0,0.0035081915696939616,0.0,Critical
138.2272382505815,0,0.002422261958451224,0.0,Critical
139.76662955500908,0,0.0025141561135219297,0.0,Critical
159.37619658949697,0,0.0036847516526507624,0.0,Critical
153.82331882152997,0,0.0033532719247670304,0.0,Critical
152.78908068030344,0,0.0032915329505006728,0.0,Critical
148.12147631303398,0,0.003012899728199823,0.0,Critical
154.16767521335174,0,0.00337382832233706,0.0,Critical
150.42376205070573,0,0.003150334961194954,0.0,Critical
152.54657385640175,0,0.003277056475534736,0.0,Critical
137.78916556173948,0,0.0023961111548934117,0.0,Critical
164.54814153544947,0,0.0039934915484222564,0.0,Critical
157.41896900756618,0,0.003567914709109957,0.0,Critical
154.7111112196095,0,0.0034062688022114254,0.0,Critical
166.10183745763874,0,0.004086239619426513,0.0,Critical
151.71661395561077,0,0.003227511916197294,0.0,Critical
159.8693068460168,0,0.003714187930645355,0.0,Critical
161.50175258966837,0,0.003811636982020511,0.0,Critical
164.04976889042044,0,0.003963741131492153,0.0,Critical
164.7504189838186,0,0.004005566525820321,0.0,Critical
170.5645546916807,0,0.004352642078867623,0.0,Critical
141.84523189796843,0,0.002638238538493966,0.0,Critical
151.0802471406223,0,0.0031895239201561276,0.0,Critical
139.0110069979652,0,0.0024690491311502626,0.0,Critical
138.41527778830456,0,0.0024334870020052877,0.0,Critical
178.93143393207393,0,0.004852103974074618,0.0,Critical
161.88365222134377,0,0.0038344345279555095,0.0,Critical
166.0429107821643,0,0.004082721984216886,0.0,Critical
148.51526332107002,0,0.003036406892542777,0.0,Critical
164.58330931721608,0,0.00399559089352175,0.0,Critical
169.26543645813408,0,0.004275091054598905,0.0,Critical
157.1473445641005,0,0.0035517000542284877,0.0,Critical
155.81264373512772,0,0.00347202492250736,0.0,Critical
169.00094699201443,0,0.004259302323076088,0.0,Critical
156.38815171877272,0,0.0035063799430543733,0.0,Critical
167.1572695922467,0,0.004149243771759526,0.0,Critical
152.96478649404884,0,0.003302021730870358,0.0,Critical
145.55426626549672,0,0.0028596498056304683,0.0,Critical
152.60884814983095,0,0.0032807739472138614,0.0,Critical
166.27652399178592,0,0.0040966675537740145,0.0,Critical
156.97094457824574,0,0.003541169835168535,0.0,Critical
167.10888710179668,0,0.004146355572984248,0.0,Critical
164.78812369322998,0,0.0040078173131305895,0.0,Critical
170.14423782507524,0,0.004327551211323039,0.0,Critical
152.28177436303704,0,0.003261249236897027,0.0,Critical
148.4956020157014,0,0.003035233208477367,0.0,Critical
167.39764452311377,0,0.004163592983106034,0.0,Critical
171.7263010747773,0,0.004421992673465666,0.0,Critical
154.56869221616654,0,0.0033977670821161115,0.0,Critical
143.86795446895442,0,0.0027589852135392187,0.0,Critical
153.0189210695851,0,0.0033052533010791206,0.0,Critical
167.9865576618475,0,0.0041987482260506465,0.0,Critical
143.19026285540977,0,0.0027185303285167605,0.0,Critical
143.69763392348628,0,0.002748817907428056,0.0,Critical
157.4009055810603,0,0.0035668364106216746,0.0,Critical
158.36782123358773,0,0.0036245565605654145,0.0,Critical
156.70676492339916,0,0.0035253995978681337,0.0,Critical
156.78903092722484,0,0.003530310477181835,0.0,Critical
156.6547491784792,0,0.0035222945115161155,0.0,Critical
